франкфурт-на-майне_NOUN	франкфурт_NOUN	0.9037439
основополагающий_ADJ	полный_ADJ	0.063655764
плексигласовый_ADJ	химический_ADJ	0.20734051
неподтвержденный_ADJ	качественный_ADJ	0.10685554
древневерхненемецкий_ADJ	немецкий_ADJ	0.31924972
обувнозаготовочный_ADJ	древний_ADJ	0.056392584
сентиментальность_NOUN	чувствительность_NOUN	0.42215416
заблагорассудиться_VERB	краситься_VERB	0.23216563
самогоноварение_NOUN	наркопреступность_NOUN	0.3935832
полуразложившийся_VERB	полураспавшийся_VERB	0.81575817
шумозаградительный_ADJ	обеспечительный_ADJ	0.093283035
нерасследованный_ADJ	следственный_ADJ	0.10534362
неосуществленный_ADJ	нереализованный_ADJ	0.63654244
люминесцентный_ADJ	жирный_ADJ	0.2020187
кровезаменитель_NOUN	каратель_NOUN	0.12664631
песчано-гравийный_ADJ	асфальтобетонный_ADJ	0.70554394
валяносапожник_NOUN	башмачник_NOUN	0.46269313
необуржуазный_ADJ	опасный_ADJ	0.24186201
междоусобица_NOUN	война_NOUN	0.58416647
непотопляемый_ADJ	верный_ADJ	0.21790269
лейб-гвардейский_ADJ	житейский_ADJ	0.06905952
предынфарктный_ADJ	коматозный_ADJ	0.54418427
завербовывать_VERB	нанимать_VERB	0.38031152
склеропластика_NOUN	информатика_NOUN	0.2682311
неукоснительно_ADV	ветрено_ADJ	0.05602127
неоплатонизм_NOUN	комизм_NOUN	0.32363266
поисково-спасательный_ADJ	пастельный_ADJ	0.042501323
коксующийся_VERB	угольный_ADJ	0.6146315
эластокинематический_ADJ	кинематический_ADJ	0.48130944
восемьсотпятидесятилетие_NOUN	возмездие_NOUN	0.19958475
неопознанный_ADJ	неизвестный_ADJ	0.47898272
горюче-смазочный_ADJ	топливный_ADJ	0.50840604
попустительствовать_VERB	потакать_VERB	0.5314015
спецслужбист_NOUN	коммунист_NOUN	0.28451717
самозатачивающийся_ADJ	твердосплавный_ADJ	0.35955065
биокибернетик_NOUN	ученый_NOUN	0.46341628
невосприимчивый_ADJ	неподверженный_ADJ	0.20756589
ханты-мансийск_NOUN	торонто_NOUN	0.26364356
центрально-черноземный_ADJ	сонный_ADJ	0.18819554
сергиево-посадский_ADJ	московский_ADJ	0.47281384
раннеперестроечный_ADJ	позднесоветский_ADJ	0.24766456
нормальненько_ADV	сухо_ADV	0.32377696
залогодержатель_NOUN	банк_NOUN	0.20616695
азиатско-тихоокеанский_ADJ	дальневосточный_ADJ	0.45761558
гастроэнтеролог_NOUN	врач_NOUN	0.61882424
конституционно-правовой_ADJ	юридический_ADJ	0.47874844
камнесамоцветный_ADJ	драгоценный_ADJ	0.18320641
горношахтный_ADJ	промышленный_ADJ	0.5427497
нечленораздельный_ADJ	безмерный_ADJ	0.16216509
белогвардеец_NOUN	империя_NOUN	0.22361179
электронно-механический_ADJ	эпический_ADJ	0.12993553
пуленепробиваемый_ADJ	бронированный_VERB	0.6579389
пенополиуританин_NOUN	кефир_NOUN	0.3514511
бессквозняковый_ADJ	безветреный_ADJ	0.51309294
вестминстерский_ADJ	лондонский_ADJ	0.5315248
сногсшибательный_ADJ	завистливый_ADJ	0.14250435
полиизобутилен_NOUN	поливинилацетат_NOUN	0.38008252
грузино-абхазский_ADJ	кавказский_ADJ	0.453691
детоталитаризация_NOUN	стол_NOUN	0.014074111
слабоминерализованный_ADJ	гидрокарбонатный_ADJ	0.5814846
авиационно-космический_ADJ	воздушный_ADJ	0.37032405
сталелитейный_ADJ	заводской_ADJ	0.44539726
спринтерский_ADJ	атлетический_ADJ	0.3098767
звукозаписывающий_ADJ	студийный_ADJ	0.52421594
конкуретноспособность_NOUN	предпринимательство_NOUN	0.4299216
неремонтопригодный_ADJ	былой_ADJ	0.15530111
уголовно-процессуальный_ADJ	судебный_ADJ	0.5747988
приснопамятный_ADJ	темпераментный_ADJ	0.0653949
чехословацкий_ADJ	чешский_ADJ	0.6930637
полузамерзший_VERB	сиреневый_ADJ	0.22849922
взаимозаменяемый_ADJ	альтернативный_ADJ	0.21583247
неостановимый_ADJ	воображаемый_VERB	0.1516176
налогооблагаемый_ADJ	материальный_ADJ	0.31580088
рационализаторский_ADJ	классный_ADJ	0.1567041
длиннобазный_ADJ	вытянутый_VERB	0.37704545
поскальзываться_VERB	спотыкаться_VERB	0.67361224
легкоусвояемый_ADJ	диетический_ADJ	0.09197549
хлопчатобумажный_ADJ	ткацкий_ADJ	0.41603583
закоренелый_ADJ	усталый_ADJ	0.08717376
желудочно-кишечный_ADJ	врачебный_ADJ	0.26446828
квадратно-гнездовой_ADJ	квадратный_ADJ	0.61729264
гражданско-процессуальный_ADJ	общеправовой_ADJ	0.4191034
неосторожный_ADJ	неаккуратный_ADJ	0.5488042
приспосабливаться_VERB	умудряться_VERB	0.2780394
рабоче-крестьянский_ADJ	пролетарский_ADJ	0.6763806
тетраэтилсвинец_NOUN	свинец_NOUN	0.52991045
морально-нравственный_ADJ	этический_ADJ	0.5511888
незатасканный_ADJ	неистрепанный_VERB	0.3085893
неизбирабельный_ADJ	стойкий_ADJ	0.14996718
социально-политический_ADJ	экономический_ADJ	0.75234276
двухъярусный_ADJ	плотный_ADJ	0.22462997
беллинсгаузен_NOUN	крузенштерн_NOUN	0.41440827
древесностружечный_ADJ	строительный_ADJ	0.21161805
непропорциональность_NOUN	диспропорциональность_NOUN	0.4526136
горно-обогатительный_ADJ	восхитительный_ADJ	0.0275
исправительно-трудовой_ADJ	лагерный_ADJ	0.18562043
сердечно-сосудистый_ADJ	кровеносный_ADJ	0.5103985
всепобеждающий_ADJ	кожаный_ADJ	0.07878341
небезызвестный_ADJ	знаменитый_ADJ	0.64524865
приноравливаться_VERB	приспособляться_VERB	0.53167164
набалдашник_NOUN	чиновник_NOUN	0.11017431
всеохватывающий_ADJ	всеобъемлющий_ADJ	0.8036473
совершеннолетний_ADJ	тетрадный_ADJ	0.026194893
претенциозный_ADJ	пафосный_ADJ	0.7056573
